listing_id,seller_id,listed_date,category,price
L0035182,S004515,2025-11-09,Electronics,199.99
L0035183,S004516,2025-05-31,Jewelry,78.28
L0035184,S004516,2025-05-29,Jewelry,15.32
L0035185,S004517,2025-02-14,Electronics,61.19
L0035186,S004517,2025-01-30,Electronics,68.32
L0035187,S004517,2025-01-27,Electronics,74.44
L0035188,S004517,2025-02-13,Electronics,8.02
L0035189,S004517,2025-01-27,Electronics,128.9
L0035190,S004517,2025-02-16,Electronics,125.46
L0035191,S004517,2025-01-22,Electronics,44.19
L0035192,S004517,2025-02-17,Electronics,21.87
L0035193,S004517,2025-02-18,Electronics,64.57
L0035194,S004517,2025-02-03,Electronics,103.12
L0035195,S004517,2025-02-20,Electronics,59.9
L0035196,S004517,2025-01-30,Electronics,30.47
L0035197,S004517,2025-01-27,Electronics,92.93
L0035198,S004517,2025-01-22,Electronics,69.65
L0035199,S004518,2025-10-08,Grocery,139.47
L0035200,S004519,2025-06-30,Home & Kitchen,35.04
L0035201,S004519,2025-06-14,Home & Kitchen,86.58
L0035202,S004519,2025-06-30,Home & Kitchen,19.94
L0035203,S004519,2025-06-09,Home & Kitchen,43.4
L0035204,S004519,2025-06-11,Home & Kitchen,33.49
L0035205,S004519,2025-06-20,Home & Kitchen,123.06
L0035206,S004519,2025-06-07,Home & Kitchen,41.15
L0035207,S004519,2025-07-04,Home & Kitchen,74.12
L0035208,S004520,2026-01-16,Sports,74.76
L0035209,S004520,2026-01-05,Sports,48.15
L0035210,S004520,2026-01-04,Sports,63.19
L0035211,S004520,2026-01-12,Sports,83.91
L0035212,S004520,2026-01-12,Sports,16.48
L0035213,S004521,2025-10-06,Electronics,499.99
L0035214,S004521,2025-09-16,Jewelry,499.99
L0035215,S004521,2025-10-10,Electronics,99.99
L0035216,S004521,2025-09-24,Electronics,199.99
L0035217,S004521,2025-10-05,Jewelry,999.99
L0035218,S004521,2025-09-29,Electronics,199.99
L0035219,S004521,2025-09-21,Electronics,49.99
L0035220,S004521,2025-09-15,Electronics,199.99
L0035221,S004521,2025-10-01,Electronics,499.99
L0035222,S004521,2025-09-14,Electronics,199.99
L0035223,S004521,2025-09-21,Jewelry,499.99
L0035224,S004521,2025-09-25,Electronics,49.99
L0035225,S004521,2025-09-18,Jewelry,199.99
L0035226,S004521,2025-09-30,Electronics,199.99
L0035227,S004521,2025-09-15,Electronics,199.99
L0035228,S004521,2025-09-24,Electronics,199.99
L0035229,S004521,2025-09-26,Jewelry,199.99
L0035230,S004521,2025-09-18,Jewelry,999.99
L0035231,S004521,2025-09-26,Electronics,99.99
L0035232,S004521,2025-10-11,Electronics,499.99
L0035233,S004521,2025-09-28,Jewelry,99.99
L0035234,S004521,2025-09-30,Electronics,999.99
L0035235,S004521,2025-09-19,Electronics,999.99
L0035236,S004522,2025-07-27,Toys,48.7
L0035237,S004522,2025-08-08,Toys,104.59
L0035238,S004522,2025-07-20,Toys,27.41
L0035239,S004522,2025-07-21,Toys,98.53
L0035240,S004522,2025-08-07,Toys,50.86
L0035241,S004522,2025-07-27,Toys,50.64
L0035242,S004522,2025-08-05,Toys,31.91
L0035243,S004522,2025-07-20,Toys,8.3
L0035244,S004522,2025-08-01,Toys,58.23
L0035245,S004522,2025-07-24,Toys,183.89
L0035246,S004523,2026-01-19,Electronics,88.13
L0035247,S004523,2026-01-21,Electronics,18.75
L0035248,S004523,2025-12-30,Electronics,50.85
L0035249,S004523,2026-01-11,Electronics,35.01
L0035250,S004523,2026-01-16,Electronics,70.65
L0035251,S004523,2026-01-07,Electronics,35.03
L0035252,S004523,2026-01-22,Electronics,48.09
L0035253,S004523,2026-01-02,Electronics,29.36
L0035254,S004523,2025-12-31,Electronics,33.25
L0035255,S004523,2025-12-31,Electronics,109.6
L0035256,S004523,2026-01-09,Electronics,71.52
L0035257,S004523,2026-01-06,Electronics,73.82
L0035258,S004523,2026-01-13,Electronics,30.41
L0035259,S004524,2025-10-26,Electronics,35.81
L0035260,S004524,2025-11-18,Electronics,35.28
L0035261,S004524,2025-11-13,Electronics,19.94
L0035262,S004524,2025-10-31,Electronics,87.45
L0035263,S004524,2025-10-25,Electronics,47.07
L0035264,S004524,2025-11-18,Electronics,25.34
L0035265,S004524,2025-10-29,Electronics,35.62
L0035266,S004524,2025-10-28,Electronics,21.41
L0035267,S004524,2025-11-10,Electronics,59.76
L0035268,S004524,2025-10-21,Electronics,84.5
L0035269,S004524,2025-10-27,Electronics,20.68
L0035270,S004524,2025-11-01,Electronics,88.83
L0035271,S004525,2025-06-18,Grocery,65.67
L0035272,S004525,2025-06-22,Grocery,115.25
L0035273,S004525,2025-07-16,Grocery,20.8
L0035274,S004525,2025-07-15,Grocery,213.94
L0035275,S004525,2025-06-19,Grocery,25.97
L0035276,S004525,2025-07-13,Grocery,11.11
L0035277,S004525,2025-07-01,Grocery,18.45
L0035278,S004525,2025-06-28,Grocery,46.66
L0035279,S004525,2025-06-21,Grocery,25.8
L0035280,S004526,2025-01-30,Automotive Parts,18.7
L0035281,S004526,2025-01-16,Automotive Parts,27.12
L0035282,S004526,2025-02-04,Automotive Parts,50.99
L0035283,S004526,2025-01-30,Automotive Parts,66.98
L0035284,S004527,2025-02-16,Home & Kitchen,66.62
L0035285,S004528,2025-06-20,Automotive Parts,76.34
L0035286,S004528,2025-07-05,Automotive Parts,95.85
L0035287,S004528,2025-06-23,Automotive Parts,45.22
L0035288,S004528,2025-06-28,Automotive Parts,110.51
L0035289,S004528,2025-06-17,Automotive Parts,151.01
L0035290,S004528,2025-07-01,Automotive Parts,12.69
L0035291,S004528,2025-07-02,Automotive Parts,17.37
L0035292,S004528,2025-06-28,Automotive Parts,34.5
L0035293,S004528,2025-07-02,Automotive Parts,52.02
L0035294,S004528,2025-06-13,Automotive Parts,50.86
L0035295,S004528,2025-07-10,Automotive Parts,40.83
L0035296,S004528,2025-06-13,Automotive Parts,49.14
L0035297,S004528,2025-06-25,Automotive Parts,122.53
L0035298,S004528,2025-06-14,Automotive Parts,11.94
L0035299,S004529,2025-08-02,Toys,41.33
L0035300,S004529,2025-07-31,Toys,41.01
L0035301,S004529,2025-08-09,Toys,21.67
L0035302,S004529,2025-07-28,Toys,71.31
L0035303,S004529,2025-08-14,Toys,13.39
L0035304,S004529,2025-08-14,Toys,84.66
L0035305,S004529,2025-08-14,Toys,58.09
L0035306,S004529,2025-08-18,Toys,10.3
L0035307,S004529,2025-08-23,Toys,61.55
L0035308,S004529,2025-07-29,Toys,15.14
L0035309,S004530,2025-02-04,Electronics,64.98
L0035310,S004530,2025-01-12,Electronics,25.56
L0035311,S004530,2025-01-13,Electronics,50.99
L0035312,S004530,2025-01-15,Electronics,43.24
L0035313,S004530,2025-01-31,Electronics,59.2
L0035314,S004530,2025-01-26,Electronics,135.35
L0035315,S004530,2025-01-21,Electronics,76.55
L0035316,S004530,2025-01-29,Electronics,60.53
L0035317,S004531,2025-03-04,Sports,45.81
L0035318,S004531,2025-02-28,Sports,44.92
L0035319,S004531,2025-02-27,Sports,86.3
L0035320,S004531,2025-03-12,Sports,17.56
L0035321,S004531,2025-02-19,Sports,50.73
L0035322,S004531,2025-02-17,Sports,58.7
L0035323,S004531,2025-02-19,Sports,44.31
L0035324,S004532,2025-10-04,Automotive Parts,63.12
L0035325,S004532,2025-09-28,Automotive Parts,15.52
L0035326,S004532,2025-09-15,Automotive Parts,33.94
L0035327,S004533,2025-10-09,Home & Kitchen,47.88
L0035328,S004533,2025-10-24,Home & Kitchen,25.24
L0035329,S004533,2025-10-14,Home & Kitchen,75.19
L0035330,S004533,2025-10-17,Home & Kitchen,15.35
L0035331,S004533,2025-10-23,Home & Kitchen,24.6
L0035332,S004533,2025-10-29,Home & Kitchen,23.71
L0035333,S004533,2025-10-16,Home & Kitchen,172.22
L0035334,S004533,2025-10-19,Home & Kitchen,9.91
L0035335,S004533,2025-10-29,Home & Kitchen,80.15
L0035336,S004533,2025-10-17,Home & Kitchen,105.91
L0035337,S004534,2025-01-18,Automotive Parts,85.64
L0035338,S004534,2025-01-22,Automotive Parts,53.18
L0035339,S004535,2025-07-11,Books,32.67
L0035340,S004535,2025-07-21,Books,13.94
L0035341,S004535,2025-07-17,Books,58.68
L0035342,S004535,2025-07-09,Books,30.76
L0035343,S004535,2025-07-16,Books,37.72
L0035344,S004535,2025-07-14,Books,108.25
L0035345,S004536,2025-02-14,Beauty,38.96
L0035346,S004536,2025-02-02,Beauty,15.46
L0035347,S004536,2025-02-01,Beauty,123.19
L0035348,S004536,2025-02-23,Beauty,42.37
L0035349,S004537,2025-10-04,Books,29.21
L0035350,S004537,2025-10-03,Books,79.6
L0035351,S004537,2025-09-27,Books,27.34
L0035352,S004537,2025-10-17,Books,90.39
L0035353,S004537,2025-10-20,Books,17.27
L0035354,S004537,2025-09-30,Books,72.36
L0035355,S004537,2025-10-17,Books,40.67
L0035356,S004537,2025-09-24,Books,147.5
L0035357,S004537,2025-10-10,Books,38.39
L0035358,S004537,2025-10-16,Books,31.75
L0035359,S004537,2025-10-06,Books,25.71
L0035360,S004537,2025-10-07,Books,77.61
L0035361,S004538,2025-11-08,Toys,36.68
L0035362,S004538,2025-11-13,Toys,127.06
L0035363,S004538,2025-11-09,Toys,7.74
L0035364,S004538,2025-11-15,Toys,49.5
L0035365,S004538,2025-11-01,Toys,91.14
L0035366,S004538,2025-11-09,Toys,42.32
L0035367,S004539,2025-11-14,Electronics,18.78
L0035368,S004539,2025-11-30,Electronics,124.54
L0035369,S004539,2025-12-08,Electronics,57.08
L0035370,S004539,2025-11-17,Electronics,65.86
L0035371,S004539,2025-12-05,Electronics,27.25
L0035372,S004539,2025-12-01,Electronics,45.88
L0035373,S004539,2025-11-26,Electronics,48.09
L0035374,S004540,2025-08-29,Jewelry,19.35
L0035375,S004540,2025-08-11,Jewelry,30.51
L0035376,S004540,2025-08-24,Jewelry,105.23
L0035377,S004540,2025-08-24,Jewelry,27.15
L0035378,S004540,2025-09-04,Jewelry,56.22
L0035379,S004540,2025-08-30,Jewelry,66.26
L0035380,S004540,2025-08-24,Jewelry,20.95
L0035381,S004540,2025-08-19,Jewelry,36.3
L0035382,S004540,2025-08-07,Jewelry,46.92
L0035383,S004540,2025-09-02,Jewelry,70.65
L0035384,S004541,2025-09-10,Beauty,24.52
L0035385,S004541,2025-08-28,Beauty,16.56
L0035386,S004541,2025-09-07,Beauty,68.14
L0035387,S004541,2025-08-21,Beauty,18.62
L0035388,S004541,2025-09-03,Beauty,12.4
L0035389,S004541,2025-08-27,Beauty,78.62
L0035390,S004541,2025-09-01,Beauty,48.14
L0035391,S004541,2025-08-30,Beauty,68.54
L0035392,S004541,2025-09-02,Beauty,11.0
L0035393,S004541,2025-08-23,Beauty,35.38
L0035394,S004541,2025-09-10,Beauty,136.58
L0035395,S004542,2025-12-23,Sports,21.61
L0035396,S004542,2025-12-29,Sports,71.14
L0035397,S004542,2025-12-23,Sports,9.25
L0035398,S004542,2025-12-25,Sports,144.98
L0035399,S004542,2025-12-13,Sports,39.31
L0035400,S004542,2025-12-11,Sports,29.52
L0035401,S004542,2025-12-31,Sports,41.36
L0035402,S004542,2025-12-27,Sports,57.38
L0035403,S004542,2025-12-06,Sports,93.67
L0035404,S004542,2025-12-20,Sports,25.66
L0035405,S004542,2025-12-13,Sports,49.06
L0035406,S004542,2025-12-07,Sports,26.77
L0035407,S004542,2025-12-06,Sports,49.93
L0035408,S004543,2025-09-09,Grocery,81.55
L0035409,S004543,2025-09-04,Grocery,6.1
L0035410,S004543,2025-08-28,Grocery,159.04
L0035411,S004543,2025-08-31,Grocery,77.04
L0035412,S004544,2025-06-27,Jewelry,99.99
L0035413,S004544,2025-06-21,Electronics,49.99
L0035414,S004544,2025-06-14,Electronics,199.99
L0035415,S004544,2025-07-08,Electronics,499.99
L0035416,S004544,2025-07-02,Electronics,199.99
L0035417,S004544,2025-06-12,Jewelry,99.99
L0035418,S004544,2025-06-16,Electronics,199.99
L0035419,S004544,2025-07-03,Jewelry,49.99
L0035420,S004544,2025-06-29,Electronics,499.99
L0035421,S004544,2025-07-02,Electronics,49.99
L0035422,S004544,2025-06-26,Electronics,99.99
L0035423,S004544,2025-07-05,Jewelry,499.99
L0035424,S004544,2025-07-09,Jewelry,499.99
L0035425,S004544,2025-06-12,Jewelry,199.99
L0035426,S004544,2025-06-20,Electronics,99.99
L0035427,S004545,2025-10-28,Electronics,49.99
L0035428,S004545,2025-10-23,Jewelry,49.99
L0035429,S004545,2025-10-15,Electronics,199.99
L0035430,S004545,2025-10-29,Jewelry,499.99
L0035431,S004545,2025-10-29,Electronics,999.99
L0035432,S004545,2025-10-21,Jewelry,99.99
L0035433,S004545,2025-10-14,Jewelry,499.99
L0035434,S004545,2025-10-29,Jewelry,49.99
L0035435,S004545,2025-10-25,Electronics,49.99
L0035436,S004545,2025-10-16,Electronics,99.99
L0035437,S004545,2025-10-10,Electronics,999.99
L0035438,S004545,2025-10-12,Electronics,999.99
L0035439,S004545,2025-10-11,Electronics,99.99
L0035440,S004545,2025-10-28,Electronics,999.99
L0035441,S004545,2025-10-22,Electronics,499.99
L0035442,S004545,2025-11-01,Electronics,999.99
L0035443,S004545,2025-10-25,Electronics,499.99
L0035444,S004546,2025-08-29,Beauty,51.82
L0035445,S004546,2025-08-31,Beauty,31.75
L0035446,S004546,2025-08-23,Beauty,17.65
L0035447,S004546,2025-08-27,Beauty,57.17
L0035448,S004547,2025-12-01,Sports,77.36
L0035449,S004547,2025-11-22,Sports,17.14
L0035450,S004547,2025-12-02,Sports,38.18
L0035451,S004547,2025-11-10,Sports,104.7
L0035452,S004547,2025-11-29,Sports,78.95
L0035453,S004547,2025-11-13,Sports,37.99
L0035454,S004547,2025-12-01,Sports,41.46
L0035455,S004547,2025-11-12,Sports,37.36
L0035456,S004547,2025-11-18,Sports,137.4
L0035457,S004547,2025-11-28,Sports,26.52
L0035458,S004547,2025-11-20,Sports,40.48
L0035459,S004547,2025-11-29,Sports,75.07
L0035460,S004547,2025-11-21,Sports,126.33
L0035461,S004547,2025-11-09,Sports,25.26
L0035462,S004548,2025-07-24,Toys,59.75
L0035463,S004548,2025-07-22,Toys,134.1
L0035464,S004548,2025-07-17,Toys,32.35
L0035465,S004548,2025-08-07,Toys,97.98
L0035466,S004548,2025-07-22,Toys,66.04
L0035467,S004548,2025-08-03,Toys,59.01
L0035468,S004548,2025-08-09,Toys,76.23
L0035469,S004548,2025-08-03,Toys,90.19
L0035470,S004548,2025-07-12,Toys,51.7
L0035471,S004548,2025-07-23,Toys,34.93
L0035472,S004548,2025-07-11,Toys,22.55
L0035473,S004548,2025-07-14,Toys,35.29
L0035474,S004548,2025-08-03,Toys,23.88
L0035475,S004549,2025-11-24,Grocery,43.46
L0035476,S004549,2025-11-30,Grocery,54.59
L0035477,S004549,2025-12-11,Grocery,20.32
L0035478,S004549,2025-11-18,Grocery,43.21
L0035479,S004549,2025-11-14,Grocery,54.32
L0035480,S004549,2025-11-29,Grocery,42.4
L0035481,S004549,2025-12-09,Grocery,49.74
L0035482,S004549,2025-11-21,Grocery,14.51
L0035483,S004549,2025-11-26,Grocery,5.97
L0035484,S004549,2025-11-16,Grocery,50.12
L0035485,S004549,2025-11-23,Grocery,35.22
L0035486,S004549,2025-11-18,Grocery,132.02
L0035487,S004549,2025-11-29,Grocery,36.89
L0035488,S004549,2025-11-19,Grocery,104.81
L0035489,S004550,2025-01-28,Jewelry,99.99
L0035490,S004550,2025-01-20,Electronics,499.99
L0035491,S004550,2025-01-19,Electronics,199.99
L0035492,S004550,2025-02-11,Electronics,499.99
L0035493,S004550,2025-02-10,Electronics,99.99
L0035494,S004550,2025-01-22,Jewelry,49.99
L0035495,S004550,2025-02-06,Electronics,49.99
L0035496,S004550,2025-01-27,Electronics,199.99
L0035497,S004550,2025-02-11,Electronics,199.99
L0035498,S004550,2025-02-04,Jewelry,499.99
L0035499,S004550,2025-02-09,Electronics,499.99
L0035500,S004550,2025-02-05,Electronics,99.99
L0035501,S004550,2025-01-17,Electronics,999.99
L0035502,S004550,2025-01-20,Electronics,99.99
L0035503,S004550,2025-02-14,Jewelry,49.99
L0035504,S004550,2025-01-29,Electronics,49.99
L0035505,S004550,2025-01-17,Electronics,199.99
L0035506,S004550,2025-01-27,Electronics,499.99
L0035507,S004551,2025-01-25,Fashion,43.13
L0035508,S004551,2025-01-30,Fashion,19.82
L0035509,S004551,2025-01-21,Fashion,83.59
L0035510,S004551,2025-01-24,Fashion,113.06
L0035511,S004551,2025-01-26,Fashion,42.48
L0035512,S004551,2025-02-11,Fashion,16.86
L0035513,S004551,2025-01-27,Fashion,19.3
L0035514,S004551,2025-02-12,Fashion,48.76
L0035515,S004551,2025-02-04,Fashion,65.14
L0035516,S004552,2025-02-25,Toys,42.96
L0035517,S004553,2025-07-30,Fashion,24.57
L0035518,S004553,2025-07-24,Fashion,111.7
L0035519,S004553,2025-08-18,Fashion,37.09
L0035520,S004553,2025-08-21,Fashion,102.22
L0035521,S004553,2025-07-31,Fashion,75.41
L0035522,S004553,2025-08-11,Fashion,75.61
L0035523,S004553,2025-08-04,Fashion,45.59
L0035524,S004553,2025-08-20,Fashion,54.74
L0035525,S004554,2025-10-04,Home & Kitchen,30.5
L0035526,S004554,2025-09-25,Home & Kitchen,85.45
L0035527,S004554,2025-09-22,Home & Kitchen,99.77
L0035528,S004555,2025-03-31,Books,28.6
L0035529,S004556,2025-03-26,Jewelry,35.61
L0035530,S004557,2025-12-10,Books,68.19
L0035531,S004557,2025-11-17,Books,48.33
L0035532,S004557,2025-11-30,Books,86.49
L0035533,S004557,2025-12-09,Books,54.4
L0035534,S004557,2025-11-13,Books,108.94
L0035535,S004558,2025-10-15,Beauty,189.81
L0035536,S004558,2025-10-04,Beauty,11.01
L0035537,S004558,2025-10-20,Beauty,16.13
L0035538,S004558,2025-10-30,Beauty,80.55
L0035539,S004558,2025-10-07,Beauty,55.47
L0035540,S004558,2025-10-20,Beauty,11.83
L0035541,S004558,2025-10-16,Beauty,56.98
L0035542,S004558,2025-10-24,Beauty,21.97
L0035543,S004559,2025-09-23,Jewelry,9.42
L0035544,S004559,2025-09-11,Jewelry,85.02
L0035545,S004559,2025-09-05,Jewelry,147.67
L0035546,S004559,2025-09-22,Jewelry,32.75
L0035547,S004559,2025-09-02,Jewelry,68.91
L0035548,S004559,2025-09-20,Jewelry,12.39
L0035549,S004560,2025-07-05,Toys,86.15
L0035550,S004560,2025-06-29,Toys,12.38
L0035551,S004560,2025-07-20,Toys,65.13
L0035552,S004560,2025-07-08,Toys,46.52
L0035553,S004560,2025-07-02,Toys,28.14
L0035554,S004560,2025-07-27,Toys,29.73
L0035555,S004560,2025-06-29,Toys,103.76
L0035556,S004560,2025-07-17,Toys,30.79
L0035557,S004560,2025-06-29,Toys,20.31
L0035558,S004560,2025-07-16,Toys,49.48
L0035559,S004560,2025-07-23,Toys,22.18
L0035560,S004560,2025-06-30,Toys,41.05
L0035561,S004560,2025-06-28,Toys,82.19
L0035562,S004561,2025-06-13,Fashion,18.72
L0035563,S004562,2025-01-15,Grocery,39.75
L0035564,S004562,2025-01-14,Grocery,96.84
L0035565,S004562,2025-02-05,Grocery,44.73
L0035566,S004563,2025-03-27,Sports,62.65
L0035567,S004563,2025-03-15,Sports,25.63
L0035568,S004563,2025-03-14,Sports,34.88
L0035569,S004563,2025-03-27,Sports,98.03
L0035570,S004563,2025-03-22,Sports,49.82
L0035571,S004563,2025-04-04,Sports,39.04
L0035572,S004563,2025-03-24,Sports,50.95
L0035573,S004563,2025-04-04,Sports,52.86
L0035574,S004563,2025-04-03,Sports,24.68
L0035575,S004563,2025-03-26,Sports,29.0
L0035576,S004563,2025-04-03,Sports,22.66
L0035577,S004563,2025-04-01,Sports,42.77
L0035578,S004563,2025-03-14,Sports,51.01
L0035579,S004564,2025-11-30,Beauty,28.27
L0035580,S004564,2025-11-29,Beauty,55.12
L0035581,S004564,2025-12-18,Beauty,58.36
L0035582,S004564,2025-11-28,Beauty,101.85
L0035583,S004564,2025-12-22,Beauty,74.09
L0035584,S004564,2025-12-05,Beauty,16.09
L0035585,S004564,2025-12-14,Beauty,21.28
L0035586,S004565,2025-05-08,Books,29.71
L0035587,S004565,2025-05-26,Books,57.3
L0035588,S004565,2025-06-02,Books,52.74
L0035589,S004565,2025-05-10,Books,22.84
L0035590,S004565,2025-05-24,Books,47.23
L0035591,S004565,2025-05-17,Books,56.13
L0035592,S004565,2025-05-09,Books,21.63
L0035593,S004565,2025-05-31,Books,87.82
L0035594,S004565,2025-05-12,Books,43.71
L0035595,S004565,2025-05-26,Books,15.75
L0035596,S004566,2025-10-10,Grocery,101.52
L0035597,S004567,2025-09-22,Electronics,199.99
L0035598,S004567,2025-10-09,Electronics,499.99
L0035599,S004567,2025-09-17,Electronics,199.99
L0035600,S004567,2025-10-04,Electronics,199.99
L0035601,S004567,2025-09-24,Jewelry,199.99
L0035602,S004567,2025-09-18,Electronics,99.99
L0035603,S004567,2025-10-13,Electronics,199.99
L0035604,S004567,2025-10-12,Jewelry,499.99
L0035605,S004567,2025-09-28,Electronics,99.99
L0035606,S004567,2025-10-08,Electronics,199.99
L0035607,S004567,2025-09-17,Jewelry,499.99
L0035608,S004567,2025-09-17,Electronics,499.99
L0035609,S004567,2025-09-30,Electronics,499.99
L0035610,S004567,2025-10-11,Electronics,499.99
L0035611,S004567,2025-09-28,Electronics,199.99
L0035612,S004567,2025-10-03,Electronics,199.99
L0035613,S004567,2025-09-18,Electronics,199.99
L0035614,S004567,2025-09-28,Electronics,999.99
L0035615,S004567,2025-10-12,Jewelry,199.99
L0035616,S004567,2025-10-03,Jewelry,499.99
L0035617,S004567,2025-10-02,Electronics,199.99
L0035618,S004567,2025-09-30,Electronics,199.99
L0035619,S004567,2025-10-07,Electronics,499.99
L0035620,S004567,2025-09-24,Jewelry,199.99
L0035621,S004567,2025-10-01,Electronics,199.99
L0035622,S004567,2025-10-03,Electronics,999.99
L0035623,S004567,2025-09-23,Jewelry,49.99
L0035624,S004567,2025-10-06,Electronics,499.99
L0035625,S004567,2025-09-14,Electronics,999.99
L0035626,S004568,2025-05-03,Fashion,57.37
L0035627,S004568,2025-05-01,Fashion,33.75
L0035628,S004568,2025-05-17,Fashion,67.45
L0035629,S004568,2025-05-07,Fashion,20.65
L0035630,S004569,2025-03-19,Sports,25.55
L0035631,S004569,2025-03-16,Sports,56.6
L0035632,S004569,2025-03-19,Sports,121.85
L0035633,S004569,2025-03-20,Sports,127.77
L0035634,S004569,2025-03-17,Sports,65.9
L0035635,S004570,2025-09-21,Electronics,32.03
L0035636,S004570,2025-09-10,Electronics,56.58
L0035637,S004570,2025-09-27,Electronics,82.87
L0035638,S004570,2025-09-22,Electronics,29.0
L0035639,S004570,2025-10-04,Electronics,149.85
L0035640,S004570,2025-10-01,Electronics,51.31
L0035641,S004570,2025-09-27,Electronics,45.49
L0035642,S004570,2025-10-06,Electronics,27.4
L0035643,S004570,2025-09-14,Electronics,156.05
L0035644,S004570,2025-09-10,Electronics,47.2
L0035645,S004571,2025-02-24,Books,22.19
L0035646,S004571,2025-03-04,Books,101.97
L0035647,S004571,2025-02-28,Books,35.2
L0035648,S004571,2025-03-05,Books,41.1
L0035649,S004571,2025-02-05,Books,21.78
L0035650,S004571,2025-02-12,Books,24.7
L0035651,S004571,2025-02-19,Books,21.81
L0035652,S004571,2025-02-09,Books,77.6
L0035653,S004571,2025-02-10,Books,10.04
L0035654,S004572,2025-07-19,Toys,21.06
L0035655,S004572,2025-07-22,Toys,21.14
L0035656,S004573,2025-12-08,Home & Kitchen,47.57
L0035657,S004573,2025-12-05,Home & Kitchen,13.41
L0035658,S004573,2025-12-18,Home & Kitchen,90.38
L0035659,S004573,2025-11-22,Home & Kitchen,87.33
L0035660,S004573,2025-12-01,Home & Kitchen,40.34
L0035661,S004573,2025-12-16,Home & Kitchen,51.56
L0035662,S004573,2025-11-24,Home & Kitchen,28.79
