transaction_id,seller_id,buyer_id,transaction_date,amount
T00059959,S004143,B0012643,2025-07-17,70.17
T00059960,S004143,B0003335,2025-08-31,75.01
T00059961,S004143,B0000593,2025-06-28,25.56
T00059962,S004143,B0005131,2025-07-21,23.19
T00059963,S004143,B0012189,2025-07-19,31.22
T00059964,S004143,B0008784,2025-06-14,48.86
T00059965,S004143,B0014604,2025-07-11,64.79
T00059966,S004143,B0009102,2025-08-20,22.69
T00059967,S004143,B0002038,2025-06-16,33.26
T00059968,S004143,B0008885,2025-08-18,14.75
T00059969,S004143,B0009265,2025-09-03,43.89
T00059970,S004143,B0007951,2025-08-02,16.27
T00059971,S004143,B0001015,2025-09-10,19.04
T00059972,S004143,B0009018,2025-06-25,16.55
T00059973,S004143,B0003550,2025-08-23,16.85
T00059974,S004143,B0004527,2025-09-01,14.08
T00059975,S004143,B0009490,2025-07-23,13.39
T00059976,S004143,B0005190,2025-08-11,101.09
T00059977,S004143,B0014501,2025-08-05,5.0
T00059978,S004143,B0007103,2025-06-21,60.33
T00059979,S004143,B0010753,2025-06-13,36.91
T00059980,S004143,B0002343,2025-08-24,27.74
T00059981,S004143,B0008917,2025-06-24,24.89
T00059982,S004143,B0008760,2025-08-15,14.45
T00059983,S004144,B0000220,2025-04-08,32.7
T00059984,S004144,B0012915,2025-03-16,17.46
T00059985,S004144,B0000518,2025-03-31,15.38
T00059986,S004144,B0006568,2025-03-11,95.52
T00059987,S004144,B0000147,2025-04-03,39.07
T00059988,S004144,B0012892,2025-04-08,33.34
T00059989,S004144,B0013682,2025-03-01,9.67
T00059990,S004144,B0012929,2025-05-04,36.91
T00059991,S004144,B0001092,2025-03-15,41.43
T00059992,S004144,B0002226,2025-04-16,29.03
T00059993,S004144,B0004908,2025-02-26,45.68
T00059994,S004144,B0014582,2025-03-14,56.19
T00059995,S004144,B0005409,2025-03-07,15.48
T00059996,S004144,B0000987,2025-02-28,20.83
T00059997,S004144,B0005775,2025-04-06,32.59
T00059998,S004144,B0001037,2025-02-25,21.3
T00059999,S004144,B0013861,2025-03-23,29.72
T00060000,S004144,B0010246,2025-03-23,22.09
T00060001,S004144,B0002989,2025-02-24,45.48
T00060002,S004145,B0010899,2025-06-14,29.04
T00060003,S004145,B0002339,2025-05-17,65.88
T00060004,S004145,B0001579,2025-06-28,101.49
T00060005,S004145,B0012090,2025-05-21,46.16
T00060006,S004145,B0014693,2025-04-30,18.21
T00060007,S004145,B0011166,2025-07-06,17.86
T00060008,S004145,B0013770,2025-06-30,21.99
T00060009,S004145,B0010420,2025-04-22,36.44
T00060010,S004145,B0007424,2025-07-10,118.78
T00060011,S004145,B0001741,2025-06-07,7.13
T00060012,S004145,B0005605,2025-05-21,25.96
T00060013,S004145,B0008019,2025-04-28,28.84
T00060014,S004145,B0004340,2025-04-17,16.43
T00060015,S004145,B0007771,2025-04-25,32.92
T00060016,S004145,B0010631,2025-05-19,35.16
T00060017,S004145,B0003146,2025-05-13,26.34
T00060018,S004145,B0008662,2025-06-01,37.52
T00060019,S004145,B0009290,2025-05-27,29.42
T00060020,S004145,B0009127,2025-06-21,19.39
T00060021,S004145,B0010522,2025-07-03,75.38
T00060022,S004145,B0007472,2025-05-30,36.14
T00060023,S004145,B0014168,2025-07-02,19.3
T00060024,S004145,B0012740,2025-05-11,64.56
T00060025,S004145,B0009206,2025-05-03,15.1
T00060026,S004145,B0003570,2025-06-20,100.56
T00060027,S004145,B0003839,2025-06-15,24.87
T00060028,S004146,B0006646,2025-07-09,10.59
T00060029,S004146,B0012025,2025-08-20,22.58
T00060030,S004146,B0004985,2025-08-25,10.2
T00060031,S004146,B0004580,2025-06-21,15.05
T00060032,S004146,B0004909,2025-08-21,13.0
T00060033,S004146,B0010855,2025-07-12,68.52
T00060034,S004146,B0011237,2025-06-03,21.02
T00060035,S004146,B0007896,2025-06-05,86.28
T00060036,S004146,B0009567,2025-06-03,66.03
T00060037,S004146,B0002699,2025-06-22,5.0
T00060038,S004146,B0011415,2025-06-14,79.82
T00060039,S004146,B0002919,2025-06-19,75.4
T00060040,S004146,B0003359,2025-06-18,5.87
T00060041,S004146,B0006578,2025-07-31,21.65
T00060042,S004146,B0007961,2025-07-11,47.34
T00060043,S004146,B0013080,2025-07-16,29.77
T00060044,S004146,B0000049,2025-07-07,12.19
T00060045,S004146,B0000728,2025-08-04,89.93
T00060046,S004146,B0005592,2025-06-07,12.27
T00060047,S004146,B0013437,2025-07-30,43.55
T00060048,S004146,B0000579,2025-06-12,30.37
T00060049,S004146,B0006876,2025-06-27,27.39
T00060050,S004146,B0010798,2025-06-03,41.82
T00060051,S004146,B0012074,2025-07-25,69.51
T00060052,S004146,B0013370,2025-06-08,37.56
T00060053,S004146,B0012581,2025-08-08,27.73
T00060054,S004147,B0012044,2026-01-16,5.86
T00060055,S004147,B0005036,2025-12-05,97.02
T00060056,S004147,B0013595,2025-12-06,28.8
T00060057,S004147,B0013952,2025-12-02,48.97
T00060058,S004147,B0011290,2026-01-08,106.81
T00060059,S004147,B0003756,2025-11-17,17.1
T00060060,S004147,B0004107,2025-12-26,77.5
T00060061,S004147,B0007170,2026-01-26,64.13
T00060062,S004147,B0001061,2025-12-19,63.53
T00060063,S004147,B0007346,2025-11-28,13.43
T00060064,S004147,B0006206,2025-12-04,44.59
T00060065,S004147,B0011784,2026-01-25,81.79
T00060066,S004147,B0009780,2026-01-10,50.11
T00060067,S004148,B0001546,2026-01-11,30.69
T00060068,S004148,B0003818,2025-12-05,15.83
T00060069,S004148,B0011065,2026-01-10,75.27
T00060070,S004148,B0005103,2025-12-23,88.98
T00060071,S004148,B0001717,2026-01-27,5.0
T00060072,S004148,B0011759,2025-12-17,10.75
T00060073,S004148,B0003606,2025-12-19,68.07
T00060074,S004148,B0008006,2025-12-28,61.38
T00060075,S004148,B0001697,2025-11-23,56.63
T00060076,S004148,B0011201,2026-01-01,54.75
T00060077,S004148,B0000303,2025-12-11,34.4
T00060078,S004148,B0001951,2025-12-13,32.26
T00060079,S004148,B0000452,2025-12-20,30.66
T00060080,S004148,B0003188,2025-12-14,44.63
T00060081,S004148,B0001007,2025-11-22,39.04
T00060082,S004148,B0008117,2026-01-23,48.12
T00060083,S004148,B0000840,2025-12-19,5.0
T00060084,S004148,B0008011,2025-11-16,26.58
T00060085,S004148,B0001271,2025-12-04,79.73
T00060086,S004148,B0010694,2025-12-03,44.47
T00060087,S004148,B0013001,2025-12-21,28.12
T00060088,S004148,B0006172,2025-12-03,39.66
T00060089,S004148,B0006472,2026-02-08,49.96
T00060090,S004148,B0005101,2025-11-24,23.29
T00060091,S004148,B0003992,2026-01-26,34.15
T00060092,S004148,B0008672,2025-11-18,5.0
T00060093,S004148,B0002448,2025-11-25,58.61
T00060094,S004149,B0004230,2025-08-01,49.89
T00060095,S004149,B0006878,2025-06-08,47.69
T00060096,S004149,B0000821,2025-07-27,13.98
T00060097,S004149,B0005499,2025-06-18,49.06
T00060098,S004149,B0000660,2025-06-30,48.13
T00060099,S004149,B0003682,2025-06-11,52.56
T00060100,S004149,B0009294,2025-08-01,9.61
T00060101,S004149,B0010049,2025-08-20,36.41
T00060102,S004149,B0007678,2025-07-16,10.49
T00060103,S004149,B0013839,2025-06-25,27.06
T00060104,S004149,B0014404,2025-06-21,34.1
T00060105,S004149,B0004428,2025-07-29,79.49
T00060106,S004149,B0010330,2025-06-30,29.11
T00060107,S004149,B0004064,2025-07-09,88.31
T00060108,S004149,B0001159,2025-06-29,39.33
T00060109,S004149,B0008503,2025-06-24,7.53
T00060110,S004149,B0002661,2025-06-15,32.58
T00060111,S004149,B0003216,2025-06-17,13.42
T00060112,S004149,B0011642,2025-06-03,12.89
T00060113,S004149,B0000571,2025-08-19,29.54
T00060114,S004149,B0009769,2025-06-10,45.77
T00060115,S004149,B0013359,2025-07-03,67.95
T00060116,S004149,B0012340,2025-07-23,23.64
T00060117,S004149,B0009651,2025-08-10,23.69
T00060118,S004150,B0013746,2025-05-31,107.35
T00060119,S004150,B0001455,2025-07-27,26.19
T00060120,S004150,B0011700,2025-05-24,54.22
T00060121,S004150,B0006973,2025-07-16,42.64
T00060122,S004150,B0014848,2025-05-30,79.64
T00060123,S004150,B0005627,2025-06-24,32.48
T00060124,S004150,B0007979,2025-06-10,46.3
T00060125,S004150,B0004085,2025-05-05,111.7
T00060126,S004150,B0012239,2025-05-02,64.57
T00060127,S004150,B0011603,2025-06-07,86.66
T00060128,S004150,B0004982,2025-05-29,16.05
T00060129,S004150,B0011110,2025-07-09,42.75
T00060130,S004151,B_COL_S004151_2,2025-08-03,64.28
T00060131,S004151,B_COL_S004151_2,2025-08-30,5.98
T00060132,S004151,B_COL_S004151_0,2025-08-03,43.96
T00060133,S004151,B_COL_S004151_2,2025-09-14,24.55
T00060134,S004151,B_COL_S004151_2,2025-07-25,23.68
T00060135,S004151,B_COL_S004151_1,2025-09-22,27.66
T00060136,S004151,B_COL_S004151_0,2025-08-17,63.06
T00060137,S004151,B_COL_S004151_2,2025-08-28,68.46
T00060138,S004151,B_COL_S004151_0,2025-09-04,60.37
T00060139,S004151,B_COL_S004151_1,2025-07-24,130.64
T00060140,S004151,B_COL_S004151_0,2025-10-02,97.85
T00060141,S004151,B_COL_S004151_1,2025-09-28,6.7
T00060142,S004151,B_COL_S004151_0,2025-09-12,5.0
T00060143,S004151,B_COL_S004151_1,2025-08-02,51.37
T00060144,S004151,B_COL_S004151_2,2025-09-09,27.41
T00060145,S004151,B_COL_S004151_2,2025-08-04,46.66
T00060146,S004151,B_COL_S004151_2,2025-08-25,9.53
T00060147,S004151,B_COL_S004151_2,2025-09-09,25.97
T00060148,S004151,B_COL_S004151_2,2025-08-25,34.82
T00060149,S004151,B_COL_S004151_2,2025-08-15,18.64
T00060150,S004151,B_COL_S004151_0,2025-09-17,5.0
T00060151,S004151,B_COL_S004151_1,2025-07-28,60.73
T00060152,S004151,B_COL_S004151_0,2025-08-28,38.09
T00060153,S004151,B_COL_S004151_2,2025-07-16,20.75
T00060154,S004151,B_COL_S004151_2,2025-08-15,69.14
T00060155,S004151,B_COL_S004151_2,2025-08-29,12.58
T00060156,S004151,B_COL_S004151_2,2025-09-01,61.58
T00060157,S004151,B_COL_S004151_2,2025-08-24,17.23
T00060158,S004151,B_COL_S004151_0,2025-09-23,70.39
T00060159,S004151,B_COL_S004151_0,2025-08-21,82.76
T00060160,S004151,B_COL_S004151_1,2025-08-04,62.03
T00060161,S004151,B_COL_S004151_2,2025-09-25,55.12
T00060162,S004151,B_COL_S004151_1,2025-09-15,47.66
T00060163,S004151,B_COL_S004151_1,2025-07-17,43.49
T00060164,S004151,B_COL_S004151_0,2025-07-24,23.89
T00060165,S004151,B_COL_S004151_2,2025-09-21,50.01
T00060166,S004151,B_COL_S004151_0,2025-07-18,37.97
T00060167,S004151,B_COL_S004151_2,2025-08-31,43.33
T00060168,S004151,B_COL_S004151_1,2025-08-04,13.62
T00060169,S004152,B0014062,2026-02-14,11.75
T00060170,S004152,B0009850,2025-12-19,7.91
T00060171,S004152,B0002021,2025-12-13,97.71
T00060172,S004152,B0007032,2025-11-30,46.46
T00060173,S004152,B0002865,2026-01-06,21.47
T00060174,S004153,B0003702,2026-01-11,5.0
T00060175,S004153,B0008281,2026-02-18,45.51
T00060176,S004153,B0013098,2025-12-31,25.09
T00060177,S004153,B0013142,2026-03-15,53.54
T00060178,S004153,B0009995,2025-12-31,39.89
T00060179,S004153,B0007001,2026-02-18,58.0
T00060180,S004153,B0013168,2026-01-18,32.13
T00060181,S004153,B0008339,2026-01-15,35.39
T00060182,S004153,B0008753,2026-01-25,31.08
T00060183,S004153,B0006381,2025-12-29,35.78
T00060184,S004153,B0007313,2026-03-12,36.11
T00060185,S004153,B0008135,2026-01-02,69.59
T00060186,S004153,B0000331,2026-02-19,29.76
T00060187,S004153,B0005332,2026-03-06,8.22
T00060188,S004153,B0010988,2026-01-17,15.6
T00060189,S004153,B0003513,2025-12-26,19.23
T00060190,S004153,B0008744,2025-12-25,31.45
T00060191,S004153,B0006369,2026-01-17,8.38
T00060192,S004153,B0000928,2026-02-18,14.33
T00060193,S004153,B0008546,2026-01-30,9.82
T00060194,S004153,B0004666,2025-12-25,47.18
T00060195,S004153,B0004033,2026-03-08,44.77
T00060196,S004153,B0007694,2026-01-01,57.0
T00060197,S004153,B0004631,2026-01-28,43.02
T00060198,S004153,B0006068,2026-02-21,36.48
T00060199,S004153,B0001326,2026-01-09,51.72
T00060200,S004153,B0014678,2026-01-11,5.0
T00060201,S004153,B0010562,2026-02-07,55.98
T00060202,S004153,B0011172,2026-01-20,45.36
T00060203,S004154,B0009407,2025-05-21,20.53
T00060204,S004154,B0013459,2025-04-27,42.59
T00060205,S004154,B0007518,2025-03-27,50.08
T00060206,S004154,B0000482,2025-04-01,59.8
T00060207,S004154,B0014646,2025-05-02,32.78
T00060208,S004154,B0006518,2025-04-04,37.16
T00060209,S004154,B0002529,2025-04-07,44.88
T00060210,S004154,B0011212,2025-06-04,54.37
T00060211,S004154,B0000894,2025-03-30,31.2
T00060212,S004155,B0010115,2025-04-07,35.92
T00060213,S004155,B0005924,2025-05-22,51.49
T00060214,S004155,B0000489,2025-04-09,35.61
T00060215,S004155,B0008115,2025-05-22,28.53
T00060216,S004155,B0010488,2025-06-05,80.75
T00060217,S004155,B0012828,2025-03-25,22.45
T00060218,S004155,B0013126,2025-05-26,132.18
T00060219,S004155,B0004413,2025-04-18,17.78
T00060220,S004155,B0002453,2025-05-10,16.38
T00060221,S004155,B0014826,2025-03-15,28.89
T00060222,S004155,B0013048,2025-05-13,37.28
T00060223,S004155,B0008609,2025-05-20,68.68
T00060224,S004155,B0002343,2025-05-24,37.44
T00060225,S004155,B0000978,2025-06-04,60.25
T00060226,S004155,B0003082,2025-04-15,10.51
T00060227,S004155,B0001034,2025-04-09,97.9
T00060228,S004155,B0005584,2025-05-17,74.79
T00060229,S004155,B0008571,2025-03-11,36.77
T00060230,S004155,B0009745,2025-04-05,51.82
T00060231,S004155,B0007847,2025-03-16,12.67
T00060232,S004155,B0014007,2025-04-21,18.02
T00060233,S004155,B0009482,2025-04-18,20.03
T00060234,S004155,B0013772,2025-06-05,12.58
T00060235,S004155,B0013552,2025-04-12,21.09
T00060236,S004155,B0003707,2025-04-24,5.76
T00060237,S004155,B0007640,2025-03-16,9.67
T00060238,S004155,B0006317,2025-04-04,8.08
T00060239,S004156,B0012826,2025-12-03,9.31
T00060240,S004156,B0005336,2025-11-11,41.98
T00060241,S004156,B0005278,2025-10-21,69.51
T00060242,S004156,B0006445,2025-11-24,61.37
T00060243,S004156,B0014488,2025-12-12,37.9
T00060244,S004156,B0011918,2025-10-07,19.6
T00060245,S004156,B0001598,2025-11-26,52.13
T00060246,S004156,B0012749,2025-11-04,66.48
T00060247,S004156,B0007532,2025-10-17,28.45
T00060248,S004156,B0005697,2025-10-28,56.77
T00060249,S004156,B0002880,2025-10-31,15.83
T00060250,S004156,B0014326,2025-10-13,29.52
T00060251,S004156,B0007419,2025-09-24,25.24
T00060252,S004156,B0011386,2025-12-09,51.22
T00060253,S004156,B0001861,2025-11-25,44.87
T00060254,S004156,B0005447,2025-12-13,38.46
T00060255,S004156,B0000749,2025-11-15,15.0
T00060256,S004156,B0012319,2025-10-09,19.17
T00060257,S004156,B0004099,2025-11-16,34.46
T00060258,S004156,B0004685,2025-12-11,38.71
T00060259,S004156,B0001227,2025-10-10,5.0
T00060260,S004156,B0014973,2025-10-20,46.97
T00060261,S004156,B0002489,2025-12-01,32.33
T00060262,S004156,B0007125,2025-11-07,91.34
T00060263,S004157,B0001763,2025-05-01,55.38
T00060264,S004157,B0006607,2025-07-14,100.73
T00060265,S004157,B0014708,2025-06-25,100.5
T00060266,S004157,B0005625,2025-07-04,45.01
T00060267,S004157,B0014496,2025-05-23,97.82
T00060268,S004157,B0001353,2025-06-17,49.31
T00060269,S004157,B0014193,2025-05-30,29.88
T00060270,S004157,B0009745,2025-06-05,116.4
T00060271,S004157,B0003254,2025-05-06,95.85
T00060272,S004157,B0005653,2025-05-02,131.2
T00060273,S004157,B0012611,2025-04-28,83.66
T00060274,S004157,B0014794,2025-07-18,66.29
T00060275,S004157,B0001200,2025-05-11,46.0
T00060276,S004158,B0013900,2025-05-31,25.51
T00060277,S004158,B0006894,2025-04-17,29.85
T00060278,S004158,B0012468,2025-04-23,23.29
T00060279,S004158,B0011039,2025-03-31,65.94
T00060280,S004158,B0012988,2025-05-10,12.24
T00060281,S004158,B0003927,2025-04-30,97.07
T00060282,S004158,B0001285,2025-05-13,45.97
T00060283,S004158,B0008111,2025-04-02,14.21
T00060284,S004158,B0008239,2025-03-23,5.0
T00060285,S004158,B0010347,2025-03-25,66.65
T00060286,S004158,B0002424,2025-04-14,17.08
T00060287,S004158,B0006219,2025-03-28,46.42
T00060288,S004158,B0010113,2025-04-11,17.0
T00060289,S004158,B0007297,2025-05-15,32.43
T00060290,S004158,B0005100,2025-05-28,6.84
T00060291,S004158,B0013433,2025-04-30,34.77
T00060292,S004158,B0014094,2025-05-15,43.19
T00060293,S004159,B0002521,2025-03-10,141.33
T00060294,S004159,B0011435,2025-02-12,74.71
T00060295,S004159,B0007390,2025-03-17,30.62
T00060296,S004159,B0003286,2025-01-16,47.73
T00060297,S004159,B0013132,2025-03-14,43.67
T00060298,S004159,B0009215,2025-03-03,26.25
T00060299,S004159,B0008689,2025-03-28,53.26
T00060300,S004159,B0001326,2025-03-29,39.26
T00060301,S004159,B0011346,2025-03-28,37.2
T00060302,S004159,B0010178,2025-01-29,56.0
T00060303,S004159,B0005510,2025-02-26,53.48
T00060304,S004159,B0005938,2025-01-26,83.98
T00060305,S004160,B0007664,2025-08-19,45.61
T00060306,S004160,B0013744,2025-07-22,57.23
T00060307,S004160,B0009290,2025-05-29,5.0
T00060308,S004161,B0012616,2025-07-24,39.72
T00060309,S004161,B0013470,2025-06-14,42.8
T00060310,S004161,B0001843,2025-05-25,37.35
T00060311,S004161,B0002517,2025-07-20,30.67
T00060312,S004161,B0006539,2025-07-04,27.19
T00060313,S004161,B0014221,2025-05-26,80.18
T00060314,S004161,B0006544,2025-06-29,5.0
T00060315,S004161,B0011122,2025-05-29,15.82
T00060316,S004161,B0008491,2025-08-14,5.0
T00060317,S004161,B0010382,2025-07-05,16.87
T00060318,S004161,B0008110,2025-06-17,39.36
T00060319,S004161,B0007076,2025-05-30,118.24
T00060320,S004161,B0006690,2025-08-04,5.0
T00060321,S004161,B0002165,2025-08-13,33.83
T00060322,S004161,B0014980,2025-08-10,60.58
T00060323,S004161,B0005575,2025-07-26,35.79
T00060324,S004161,B0008871,2025-06-13,35.53
T00060325,S004161,B0013584,2025-08-03,5.3
T00060326,S004161,B0013171,2025-08-17,65.47
T00060327,S004161,B0010722,2025-08-04,17.71
T00060328,S004161,B0001480,2025-06-22,49.75
T00060329,S004161,B0010672,2025-06-13,12.62
T00060330,S004162,B0007348,2025-10-08,44.29
T00060331,S004162,B0005762,2025-09-08,19.37
T00060332,S004162,B0008781,2025-08-05,60.55
T00060333,S004162,B0014417,2025-09-27,67.14
T00060334,S004162,B0002353,2025-09-07,40.42
T00060335,S004162,B0014352,2025-09-29,12.93
T00060336,S004162,B0000262,2025-08-11,40.16
T00060337,S004162,B0014765,2025-08-29,28.06
T00060338,S004162,B0008260,2025-07-26,57.6
T00060339,S004162,B0010941,2025-08-19,16.57
T00060340,S004162,B0009819,2025-08-10,32.55
T00060341,S004163,B0013824,2025-03-24,58.47
T00060342,S004163,B0000145,2025-05-03,85.04
T00060343,S004164,B0001315,2025-12-16,68.94
T00060344,S004164,B0005197,2025-10-29,44.96
T00060345,S004164,B0011259,2025-11-26,10.69
T00060346,S004164,B0013096,2025-09-21,5.0
T00060347,S004164,B0007903,2025-11-13,32.03
T00060348,S004164,B0000920,2025-10-10,86.21
T00060349,S004164,B0014019,2025-10-25,15.86
T00060350,S004164,B0006714,2025-10-26,36.68
T00060351,S004164,B0006513,2025-12-12,14.02
T00060352,S004164,B0005912,2025-09-27,56.15
T00060353,S004164,B0013984,2025-11-13,33.35
T00060354,S004164,B0003230,2025-09-27,21.38
T00060355,S004164,B0012478,2025-09-27,7.94
T00060356,S004164,B0013527,2025-10-14,22.79
T00060357,S004164,B0007310,2025-11-05,27.16
T00060358,S004164,B0003879,2025-11-09,78.93
T00060359,S004164,B0012227,2025-11-21,42.17
T00060360,S004164,B0000141,2025-10-19,40.88
T00060361,S004164,B0008584,2025-10-10,52.75
T00060362,S004164,B0010907,2025-12-09,12.7
T00060363,S004164,B0004530,2025-11-25,9.72
T00060364,S004164,B0006706,2025-11-09,16.9
T00060365,S004164,B0009459,2025-11-29,47.11
T00060366,S004164,B0001760,2025-09-27,19.65
T00060367,S004164,B0010715,2025-10-03,27.34
T00060368,S004164,B0001240,2025-09-21,36.67
T00060369,S004164,B0009901,2025-10-14,66.86
T00060370,S004165,B0005088,2025-11-01,16.99
T00060371,S004165,B0000245,2025-11-23,46.78
T00060372,S004165,B0010922,2025-09-06,38.03
T00060373,S004165,B0004224,2025-10-14,63.18
T00060374,S004165,B0000615,2025-11-20,10.86
T00060375,S004165,B0000614,2025-12-04,53.11
T00060376,S004165,B0009065,2025-10-22,16.1
T00060377,S004165,B0011783,2025-10-01,29.31
T00060378,S004165,B0000002,2025-10-09,51.12
T00060379,S004165,B0001693,2025-10-11,44.62
T00060380,S004165,B0007354,2025-11-21,34.86
T00060381,S004165,B0002485,2025-11-04,27.01
T00060382,S004165,B0010797,2025-10-24,16.03
T00060383,S004165,B0012219,2025-11-18,108.14
T00060384,S004165,B0003497,2025-11-24,42.76
T00060385,S004165,B0014102,2025-09-28,9.64
T00060386,S004165,B0012944,2025-10-31,86.29
T00060387,S004166,B0013513,2025-08-22,10.09
T00060388,S004166,B0007348,2025-06-18,35.9
T00060389,S004166,B0007774,2025-09-14,93.18
T00060390,S004166,B0012710,2025-09-10,54.71
T00060391,S004166,B0010808,2025-07-15,107.59
T00060392,S004166,B0006711,2025-06-20,35.1
T00060393,S004166,B0005533,2025-07-03,80.81
T00060394,S004166,B0006486,2025-09-10,97.15
T00060395,S004166,B0012184,2025-06-24,20.35
T00060396,S004166,B0009885,2025-08-18,47.81
T00060397,S004166,B0014544,2025-06-25,126.44
T00060398,S004166,B0004084,2025-07-20,13.9
T00060399,S004166,B0010148,2025-08-31,8.35
T00060400,S004167,B0011104,2025-04-16,25.33
T00060401,S004167,B0012265,2025-05-30,20.28
T00060402,S004167,B0001703,2025-05-09,11.01
T00060403,S004168,B0000609,2025-10-01,160.72
T00060404,S004168,B0001839,2025-08-21,10.95
T00060405,S004168,B0008286,2025-09-24,18.94
T00060406,S004168,B0011152,2025-10-02,31.28
T00060407,S004168,B0012939,2025-07-21,20.11
T00060408,S004168,B0014430,2025-09-15,28.61
T00060409,S004168,B0007383,2025-07-29,17.46
T00060410,S004169,B0003091,2025-09-07,21.2
T00060411,S004169,B0006569,2025-11-10,26.63
T00060412,S004169,B0003138,2025-11-18,24.41
T00060413,S004169,B0001457,2025-11-29,84.83
T00060414,S004169,B0001415,2025-09-26,5.51
T00060415,S004169,B0009296,2025-11-27,84.36
T00060416,S004169,B0010826,2025-11-08,50.04
T00060417,S004169,B0003958,2025-11-30,5.96
T00060418,S004169,B0009512,2025-11-13,55.39
T00060419,S004170,B0005854,2025-07-06,29.07
T00060420,S004170,B0002182,2025-08-04,27.05
T00060421,S004170,B0005086,2025-06-17,61.58
