payout_id,seller_id,payout_date,amount,days_since_first_transaction
P004635,S004812,2025-11-01,1084.31,110
P004636,S004813,2025-10-03,73.05,44
P004637,S004814,2026-01-01,622.21,81
P004638,S004815,2025-08-06,498.77,78
P004639,S004816,2026-02-28,393.28,98
P004640,S004817,2025-08-04,1103.73,93
P004641,S004818,2025-10-19,204.16,83
P004642,S004819,2026-03-14,495.82,96
P004643,S004820,2025-11-01,154.64,82
P004644,S004821,2025-11-21,43.33,73
P004645,S004822,2026-03-06,336.71,97
P004646,S004823,2026-01-20,3277.27,27
P004647,S004824,2025-09-22,33.54,9
P004648,S004825,2025-09-10,333.39,93
P004649,S004826,2025-05-23,890.96,52
P004650,S004827,2025-10-16,374.52,90
P004651,S004828,2026-01-25,19.6,11
P004652,S004829,2025-09-26,309.84,55
P004653,S004831,2025-06-01,693.78,111
P004654,S004832,2025-08-28,480.93,97
P004655,S004833,2025-05-06,32.12,11
P004656,S004834,2026-04-08,588.98,105
P004657,S004835,2025-11-05,484.2,100
P004658,S004836,2025-05-23,908.01,90
P004659,S004838,2026-02-21,455.45,100
P004660,S004839,2026-03-13,532.78,96
P004661,S004840,2025-12-02,79.95,47
P004662,S004841,2025-05-05,455.61,77
P004663,S004842,2025-05-30,911.15,114
P004664,S004843,2025-06-24,466.33,101
P004665,S004844,2026-01-07,342.27,93
P004666,S004845,2026-01-29,759.41,108
P004667,S004846,2026-01-31,124.13,21
P004668,S004847,2025-05-31,450.75,113
P004669,S004848,2025-06-11,266.58,106
P004670,S004849,2026-03-02,460.78,83
P004671,S004850,2026-02-28,188.84,83
P004672,S004851,2026-01-13,362.49,105
P004673,S004852,2025-05-03,1123.94,77
P004674,S004853,2025-05-04,706.74,91
P004675,S004854,2025-04-11,68.95,70
P004676,S004855,2025-12-20,676.53,94
P004677,S004856,2026-02-15,631.36,82
P004678,S004857,2025-12-11,154.62,112
P004679,S004858,2025-07-13,113.09,25
P004680,S004859,2026-01-30,116.05,105
P004681,S004860,2025-05-16,587.25,112
P004682,S004861,2026-02-19,246.84,110
P004683,S004862,2026-02-13,868.75,81
P004684,S004863,2025-12-08,494.16,74
P004685,S004864,2026-02-20,571.86,95
P004686,S004865,2025-11-04,127.64,89
P004687,S004866,2025-10-04,585.19,101
P004688,S004867,2025-08-07,856.19,91
P004689,S004868,2026-03-15,308.2,100
P004690,S004869,2025-09-27,2839.62,12
P004691,S004870,2025-06-23,787.39,103
P004692,S004871,2026-03-27,242.8,100
P004693,S004872,2025-05-17,988.39,115
P004694,S004873,2025-11-19,711.55,108
P004695,S004874,2025-07-04,275.6,115
P004696,S004875,2025-12-02,474.86,91
P004697,S004876,2025-09-07,418.67,97
P004698,S004877,2025-09-06,885.39,89
P004699,S004878,2025-12-16,442.27,91
P004700,S004879,2026-01-03,372.89,66
P004701,S004880,2025-09-12,575.93,114
P004702,S004881,2026-04-10,383.06,85
P004703,S004882,2025-07-30,4730.74,28
P004704,S004883,2025-05-15,520.2,73
P004705,S004884,2025-04-15,832.26,83
P004706,S004885,2025-06-23,963.71,96
P004707,S004886,2025-12-29,771.6,108
P004708,S004887,2025-10-10,441.13,78
P004709,S004888,2025-08-17,143.86,95
P004710,S004889,2025-10-01,1360.66,97
P004711,S004890,2026-02-14,671.25,98
P004712,S004891,2025-10-29,996.46,90
P004713,S004892,2025-04-29,814.2,92
P004714,S004893,2025-04-25,327.2,96
P004715,S004894,2025-09-30,908.02,93
P004716,S004895,2025-09-14,473.06,109
P004717,S004896,2026-01-28,352.72,75
P004718,S004897,2025-11-18,120.13,109
P004719,S004898,2025-12-25,49.26,51
P004720,S004899,2025-11-22,883.25,112
P004721,S004900,2025-08-26,392.06,110
P004722,S004901,2025-12-06,684.94,99
P004723,S004902,2025-11-20,560.83,94
P004724,S004903,2025-12-15,140.13,62
P004725,S004905,2025-11-30,722.31,96
P004726,S004906,2025-07-10,801.12,86
P004727,S004907,2026-01-15,93.45,82
P004728,S004908,2026-01-22,208.63,92
P004729,S004909,2025-12-06,257.24,97
P004730,S004910,2026-03-30,776.52,101
P004731,S004911,2025-10-24,288.5,94
P004732,S004912,2025-04-24,770.9,102
P004733,S004913,2025-10-03,95.58,35
P004734,S004914,2026-01-23,449.32,103
P004735,S004915,2025-05-26,147.29,100
P004736,S004916,2025-05-29,556.22,105
P004737,S004917,2025-07-22,434.9,96
P004738,S004918,2026-02-12,1147.29,97
P004739,S004919,2025-10-25,488.01,105
P004740,S004920,2026-04-07,304.67,62
P004741,S004921,2026-02-10,586.31,86
P004742,S004922,2025-11-14,752.42,106
P004743,S004924,2025-08-25,542.59,111
P004744,S004925,2025-04-13,89.5,52
P004745,S004926,2025-08-31,1109.55,94
P004746,S004927,2025-11-09,659.63,94
P004747,S004928,2025-06-14,372.06,95
P004748,S004929,2025-04-10,1606.23,16
P004749,S004930,2025-05-01,582.11,112
P004750,S004931,2026-01-08,503.21,102
P004751,S004932,2026-02-06,485.15,73
P004752,S004933,2026-02-06,453.88,99
P004753,S004934,2025-07-25,33.91,7
P004754,S004935,2025-11-24,699.52,110
P004755,S004936,2026-03-29,40.04,26
P004756,S004937,2025-11-20,423.47,108
P004757,S004938,2025-07-18,463.75,83
P004758,S004939,2025-08-23,792.45,108
P004759,S004940,2025-12-28,125.02,52
P004760,S004941,2025-10-05,331.29,106
P004761,S004942,2026-02-06,601.05,93
P004762,S004943,2026-02-23,109.84,70
P004763,S004944,2025-04-17,257.92,91
P004764,S004945,2026-01-06,961.15,101
P004765,S004946,2025-08-25,617.04,99
P004766,S004947,2025-10-21,978.07,101
P004767,S004948,2025-07-08,419.55,91
P004768,S004949,2025-09-07,897.31,109
P004769,S004950,2025-08-04,46.05,71
P004770,S004951,2025-03-29,211.29,51
P004771,S004952,2026-01-29,172.32,98
P004772,S004953,2025-06-02,255.48,88
P004773,S004954,2025-08-02,560.28,68
P004774,S004955,2025-07-02,645.18,103
P004775,S004956,2025-06-15,914.91,100
P004776,S004957,2025-09-11,447.08,111
P004777,S004958,2026-03-06,453.97,85
P004778,S004959,2026-03-17,443.08,72
P004779,S004960,2025-09-01,694.28,89
P004780,S004961,2025-10-12,189.78,86
P004781,S004962,2026-04-21,796.07,103
P004782,S004963,2025-07-03,1075.64,95
P004783,S004964,2026-03-11,657.69,87
P004784,S004965,2025-05-20,960.4,101
P004785,S004967,2025-08-28,119.45,81
P004786,S004968,2025-05-04,259.07,99
P004787,S004969,2026-02-01,753.9,99
P004788,S004970,2026-02-13,985.31,91
P004789,S004971,2025-08-10,116.3,82
P004790,S004972,2026-02-12,954.91,97
P004791,S004973,2026-01-29,919.51,110
P004792,S004974,2026-01-29,519.34,93
P004793,S004975,2026-01-24,655.74,86
P004794,S004976,2025-11-07,473.34,101
P004795,S004977,2025-05-16,695.73,88
P004796,S004978,2026-03-26,809.83,112
P004797,S004979,2025-11-19,689.87,97
P004798,S004980,2026-02-28,514.6,91
P004799,S004981,2026-04-01,385.11,105
P004800,S004982,2025-06-16,403.19,96
P004801,S004983,2025-08-26,424.84,89
P004802,S004984,2025-06-21,1162.01,97
P004803,S004985,2025-05-02,870.51,103
P004804,S004986,2026-03-19,966.43,88
P004805,S004987,2026-03-21,536.33,105
P004806,S004988,2026-03-18,487.92,100
P004807,S004989,2026-02-02,125.44,33
P004808,S004990,2025-11-10,530.83,72
P004809,S004992,2026-04-21,551.42,107
P004810,S004993,2025-11-11,617.29,104
P004811,S004994,2025-11-09,219.13,76
P004812,S004995,2025-06-20,424.81,70
P004813,S004996,2026-01-18,688.79,109
P004814,S004997,2026-01-24,250.01,86
P004815,S004998,2025-11-15,104.91,71
P004816,S004999,2025-10-06,981.1,94
